,0-1-value-2,0-2-value-2,0-3-value-2,0-4-value-2,0-5-value-2,0-6-value-2,0-7-value-2,0-8-value-2,0-9-value-2,0-10-value-2,1-1-value-2,1-2-value-2,1-3-value-2,1-4-value-2,1-5-value-2,1-6-value-2,1-7-value-2,1-8-value-2,1-9-value-2,1-10-value-2,2-1-value-2,2-2-value-2,2-3-value-2,2-4-value-2,2-5-value-2,2-6-value-2,2-7-value-2,2-8-value-2,2-9-value-2,2-10-value-2,3-1-value-2,3-2-value-2,3-3-value-2,3-4-value-2,3-5-value-2,3-6-value-2,3-7-value-2,3-8-value-2,3-9-value-2,3-10-value-2,4-1-value-2,4-2-value-2,4-3-value-2,4-4-value-2,4-5-value-2,4-6-value-2,4-7-value-2,4-8-value-2,4-9-value-2,4-10-value-2,5-1-value-2,5-2-value-2,5-3-value-2,5-4-value-2,5-5-value-2,5-6-value-2,5-7-value-2,5-8-value-2,5-9-value-2,5-10-value-2,6-1-value-2,6-2-value-2,6-3-value-2,6-4-value-2,6-5-value-2,6-6-value-2,6-7-value-2,6-8-value-2,6-9-value-2,6-10-value-2,7-1-value-2,7-2-value-2,7-3-value-2,7-4-value-2,7-5-value-2,7-6-value-2,7-7-value-2,7-8-value-2,7-9-value-2,7-10-value-2,8-1-value-2,8-2-value-2,8-3-value-2,8-4-value-2,8-5-value-2,8-6-value-2,8-7-value-2,8-8-value-2,8-9-value-2,8-10-value-2,9-1-value-2,9-2-value-2,9-3-value-2,9-4-value-2,9-5-value-2,9-6-value-2,9-7-value-2,9-8-value-2,9-9-value-2,9-10-value-2
20,8.720886,6.731308,7.047333,7.5118103,8.127121,7.5644836,6.906082,7.7584076,7.9116364,7.545334,3.6260223,6.0609283,6.3793488,2.0410614,3.075348,8.73764,7.949951,8.842987,7.459137,7.8039093,6.439209,6.7336884,6.5684967,7.1646576,7.0617065,9.149445,7.9834747,10.114304,8.0576935,7.2963257,7.8829193,8.237259,7.5046234,8.349777,9.254791,10.609909,8.038528,6.5469513,8.0576935,7.981079,7.3513947,6.6905975,7.320282,6.973114,3.154358,5.8598175,7.4064636,7.9954376,8.802292,7.914032,8.864532,6.1159973,9.657013,7.665039,7.2915497,8.074448,7.8086853,7.8374176,8.227676,8.282745,8.196548,7.763199,8.1367035,7.9882507,8.440765,7.933197,7.3992767,2.8886108,7.0257874,7.696167,6.7145386,8.562866,7.5644836,6.5996246,7.0784607,8.1414795,8.34021,8.91481,8.898056,6.8246765,7.0066376,7.332245,7.8829193,7.507019,8.495834,4.885376,8.060089,6.1734467,6.9826965,7.308304,5.831085,8.428787,8.050507,7.5908203,6.7097473,7.5333557,7.2005615,7.976288,7.542938,7.712921
21,8.93396,6.736084,6.8318634,7.3537903,8.273163,7.598007,6.8558044,7.847,7.8852997,7.736862,4.0258484,6.4535675,5.8837585,2.2661133,2.8886108,8.701736,7.7823486,8.653839,7.562088,7.8134766,6.2045746,6.5134277,6.558914,7.3777313,6.874954,8.907639,7.7248993,9.752777,8.074448,7.423233,7.7847443,8.052902,7.439987,8.062485,9.2117,10.925949,8.019379,6.4176636,7.9427643,7.842209,7.5285645,6.829468,7.600403,6.692993,3.305191,5.9747314,7.289154,7.7248993,8.687363,7.8876953,8.61554,6.0896606,9.094376,7.545334,7.2364807,8.050507,7.605179,7.8996735,8.625122,8.263596,8.285141,7.794327,8.151062,8.0026245,8.69455,8.072052,7.495056,2.898178,7.217331,7.677017,5.922058,8.534134,7.320282,6.6977844,6.9228363,7.9834747,7.897278,9.731232,8.689758,6.9156494,7.016205,7.3178864,7.7847443,7.186203,8.251617,4.6268005,7.4208374,5.96994,7.107193,7.2077484,5.8765717,8.546112,7.9667053,7.633911,6.834259,7.6147614,7.071274,8.045715,7.8637543,7.576462
22,9.127899,6.87735,6.645111,7.19339,8.380905,7.5836334,6.8414307,7.9164276,7.847,7.8757324,4.574127,6.760025,5.2516785,2.5175018,2.8431244,8.673004,7.703354,8.469498,7.648285,7.794327,6.087265,6.1758423,6.5804596,7.569275,6.628357,8.519775,7.435196,9.185364,8.1414795,7.5668793,7.6434937,7.8757324,7.435196,7.775177,9.206909,11.174942,7.914032,6.288376,7.7775726,7.7248993,7.7416534,6.918045,7.7847443,6.525406,3.6619415,6.1519012,7.0784607,7.4543457,8.505402,7.8565826,8.321045,6.0848694,8.440765,7.3513947,7.1909943,8.04332,7.363373,7.9188232,8.93158,8.333023,8.361755,7.775177,8.167816,8.02417,8.862137,8.234863,7.5956116,4.0545807,7.332245,7.6937714,5.301956,8.440765,7.059311,6.7839813,6.7815857,7.7488403,7.428009,10.423157,8.469498,7.009033,7.143097,7.3106995,7.6626434,6.918045,7.8086853,4.4520264,6.8198853,5.7065887,7.3585815,7.1454926,5.922058,8.59639,7.9355927,7.633911,6.985092,7.727295,6.8246765,8.119934,8.380905,7.2795715
23,9.25,7.1024017,6.54216,7.0784607,8.440765,7.550125,6.874954,7.9547424,7.756027,7.9355927,5.1008453,6.874954,4.5645447,2.802414,2.8838196,8.65863,7.775177,8.304291,7.6985626,7.775177,6.0657196,5.802353,6.6187744,7.763199,6.36499,8.012207,7.1526794,8.443161,8.225281,7.732071,7.4806824,7.7775726,7.514206,7.490265,9.283524,11.359299,7.7296906,6.166275,7.5836334,7.5525055,8.019379,6.973114,7.8206635,6.518219,4.1575317,6.367386,6.774399,7.174225,8.273163,7.8613586,8.026566,6.0824738,7.78714,7.1047974,7.198166,8.055298,7.1119843,7.8876953,9.058472,8.479065,8.423996,7.70813,8.16304,8.021774,8.907639,8.392883,7.7009583,5.656311,7.3992767,7.7344666,5.1439514,8.352173,6.7576447,6.8582,6.6427155,7.4447784,6.93721,11.004959,8.289932,7.119156,7.332245,7.2987213,7.5405426,6.692993,7.313095,4.478363,6.264435,5.3977356,7.653076,7.123947,5.9627686,8.541321,8.007416,7.5956116,7.155075,7.894882,6.3817444,8.167816,8.981857,6.9395905
24,9.285919,7.332245,6.5325775,7.0329742,8.5125885,7.5477295,6.93721,8.012207,7.6315155,7.9355927,5.498291,6.7528534,3.8989563,3.118454,3.0202942,8.584412,7.92601,8.115143,7.7248993,7.806305,6.0848694,5.467163,6.652298,7.9595337,6.1255646,7.502228,6.882141,7.5956116,8.251617,7.8924866,7.3298492,7.6865845,7.6674347,7.2436676,9.2117,11.486191,7.4926605,6.0776825,7.497452,7.265213,8.316269,6.9755096,7.6746216,6.3865356,4.679474,6.6235657,6.408081,6.930023,8.012207,7.914032,7.7248993,6.072891,7.119156,6.8486176,7.250839,8.026566,6.822281,7.8517914,9.010574,8.388092,8.464706,7.6075745,8.170212,8.00502,8.819046,8.486252,7.7703857,7.044937,7.45195,7.775177,5.2875977,8.249222,6.427231,6.882141,6.5158234,7.1047974,6.446396,11.160568,8.158249,7.277176,7.5094147,7.305908,7.4304047,6.5876465,6.839035,4.6339874,5.7975616,5.031418,7.9355927,7.1957703,5.9819183,8.402451,8.184586,7.4806824,7.305908,8.127121,5.7855988,8.189377,9.26915,6.6738434
25,9.161423,7.5118103,6.5325775,7.0784607,8.550888,7.6195526,7.052124,8.10318,7.4926605,7.8565826,5.778412,6.4655457,3.3411102,3.458435,3.2357635,8.426392,8.100784,7.890091,7.7655945,7.858963,6.0681,5.225342,6.6858063,8.050507,5.9340363,6.973114,6.6020203,6.707367,8.20134,8.048111,7.1885986,7.6123657,7.902069,7.0186005,8.826233,11.625046,7.2628174,6.0178223,7.4567413,6.853409,8.529343,6.965927,7.4208374,6.080078,5.141556,6.9036865,6.0369873,6.8079224,7.744049,8.007416,7.4543457,6.0369873,6.415268,6.558914,7.313095,7.897278,6.4966736,7.7799683,8.814255,8.012207,8.495834,7.4878693,8.196548,8.000229,8.598785,8.503006,7.791931,7.9858704,7.495056,7.7847443,5.625183,8.12233,6.123169,6.8605957,6.439209,6.7815857,5.9268494,10.902008,7.9714966,7.463928,7.6506805,7.339432,7.332245,6.4894867,6.4440002,4.799179,5.407303,4.660324,8.194153,7.3585815,6.015442,7.9714966,8.368942,7.3226624,7.3992767,8.445557,5.3354797,8.18219,9.163803,6.5397644
26,8.866928,7.6746216,6.501465,7.1598663,8.574844,7.7655945,7.205353,8.218094,7.332245,7.727295,6.008255,6.111206,2.9077606,3.7529144,3.5158844,8.198944,8.24205,7.653076,7.8374176,7.9595337,6.0058594,5.0745087,6.7336884,7.976288,5.819107,6.3817444,6.3817444,5.881363,8.1367035,8.194153,7.092819,7.5237885,8.155853,6.846222,8.115143,11.783066,7.0856476,6.0130463,7.392105,6.3697815,8.560471,6.93721,7.095215,5.7448883,5.491104,7.2484436,5.80954,6.7145386,7.5094147,8.105576,7.229294,5.9986725,5.656311,6.2716217,7.363373,7.679413,6.159088,7.715317,8.5125885,7.4256134,8.505402,7.356186,8.210922,7.9858704,8.28035,8.548508,7.794327,8.632294,7.5477295,7.7775726,6.072891,7.9714966,5.9627686,6.7935486,6.4104767,6.534973,5.3426666,10.588364,7.7536316,7.6387024,7.6937714,7.3992767,7.2125397,6.3338623,6.135147,4.8805847,5.13916,4.277252,8.435974,7.5668793,6.0369873,5.029022,8.493439,7.171829,7.4304047,8.742432,5.2636566,8.117538,8.775955,6.5804596
27,8.50061,7.7823486,6.343445,7.198166,8.572449,7.9906464,7.4016724,8.371323,7.131134,7.5668793,6.171051,5.7496796,2.639618,3.9396667,3.8989563,7.937973,8.390488,7.4064636,7.9475555,8.110367,5.898117,5.00029,6.803131,7.703354,5.764038,5.866989,6.178238,5.1966248,8.055298,8.309082,7.083252,7.3585815,8.34021,6.7767944,7.226898,11.895599,6.973114,6.0585327,7.3705597,5.8717804,8.409637,6.9228363,6.7336884,5.483917,5.6946106,7.6458893,5.625183,6.578079,7.348999,8.203735,7.059311,5.9819183,4.945221,5.9675446,7.3945007,7.384918,5.850235,7.5884247,8.119934,6.7217255,8.481461,7.277176,8.18219,7.9547424,7.933197,8.586807,7.7895355,9.1015625,7.6075745,7.7416534,6.4966736,7.7536316,5.9076996,6.688202,6.396118,6.400894,4.672287,10.389648,7.578842,7.7967224,7.660248,7.518997,7.095215,6.245285,5.9005127,4.933258,5.0170593,3.9324799,8.622726,7.7584076,6.130356,2.1392212,8.620331,7.0784607,7.404068,8.99382,5.4647675,8.019379,8.275558,6.748062
28,8.210922,7.8924866,6.056137,7.1909943,8.553284,8.35936,7.653076,8.474274,6.8893127,7.384918,6.2524567,5.459976,2.6348267,4.040222,4.3299103,7.6674347,8.553284,7.123947,8.091202,8.328232,5.7329254,5.012268,6.870163,7.2125397,5.7664337,5.6898193,6.0058594,4.684265,7.949951,8.395279,7.2005615,7.083252,8.476669,6.846222,6.2907715,11.828552,6.894104,6.1519012,7.3968964,5.4288483,8.095993,6.9826965,6.3625946,5.3067474,5.7448883,7.973892,5.3306885,6.6355286,7.2700043,8.306686,6.973114,5.589264,4.631592,5.661087,7.411255,7.028183,5.675461,7.483078,7.703354,5.9675446,8.397659,7.2963257,8.119934,7.9403687,7.641098,8.558075,7.8015137,9.460693,7.6506805,7.712921,6.8055267,7.53096,5.881363,6.573288,6.367386,6.3578033,3.9324799,10.308243,7.6913757,7.9355927,7.5668793,7.7057343,6.9587555,6.1806335,5.73053,5.007477,4.976349,3.6978455,8.629898,7.9188232,6.3697815,1.8327637,8.754395,7.059311,7.3178864,9.15184,5.594055,7.9236145,7.744049,6.9755096
29,7.9236145,8.02417,5.7616425,7.2005615,8.505402,8.799896,7.921219,8.464706,6.664261,7.1814117,6.240494,5.225342,2.9819794,4.0689545,4.727356,7.4375916,8.684967,6.8103027,8.287537,8.629898,5.5365906,5.036209,6.8893127,6.558914,5.80954,5.752075,5.953186,3.2477417,7.8446045,8.464706,7.5118103,6.707367,8.577225,7.11438,5.3785706,11.555618,6.8605957,6.293167,7.442383,5.0649414,7.6674347,7.052124,6.001068,5.21817,5.5198364,8.189377,4.92128,6.853409,7.313095,8.414429,6.9707184,4.430481,4.440048,5.37619,7.3945007,6.645111,5.704193,7.447174,7.2867584,5.2636566,8.256409,7.3825226,8.052902,7.9475555,7.45195,8.471893,7.870941,9.68335,7.7225037,7.677017,7.004242,7.337036,5.9005127,6.487091,6.336258,6.427231,3.1998596,10.155014,7.8039093,8.038528,7.447174,7.897278,6.834259,5.510254,5.649124,5.115219,4.9859314,3.4536438,8.488647,8.031357,6.712143,2.7425537,8.862137,7.1359253,7.1814117,9.214096,5.589264,7.8015137,7.205353,7.226898
30,7.70813,8.091202,5.3259125,7.2628174,8.380905,9.144653,8.196548,8.313873,6.5086365,6.9348145,6.1686707,5.134369,3.5901031,3.8917847,5.0266266,7.2628174,8.747223,6.475128,8.548508,8.929184,5.347458,5.0386047,6.834259,5.8598175,5.886154,5.795166,5.88855,0.81044006,7.7488403,8.49823,8.033752,6.2787933,8.689758,7.497452,4.3586426,11.12706,6.8893127,6.5230103,7.4687195,4.8087616,7.1167603,7.0736694,5.680252,5.2157745,2.4720154,8.292328,4.497513,6.7528534,7.4782867,8.572449,7.0664825,3.8199463,4.083313,5.194229,7.3418274,6.257248,4.854248,7.459137,6.901291,4.672287,8.072052,7.518997,8.02417,7.9427643,7.3753357,8.35936,7.969101,9.68335,7.8039093,7.6626434,7.092819,7.1095886,5.893326,6.451187,6.264435,6.573288,2.6276398,9.853348,7.665039,8.04332,7.348999,8.033752,6.731308,0.707489,5.6586914,5.2636566,5.06015,1.3730774,8.189377,8.105576,7.0808563,4.100067,8.924393,7.3274536,7.0018463,9.175781,5.582077,7.6075745,6.64032,7.45195
31,7.681793,8.048111,3.1567535,7.392105,8.208527,9.360138,8.412033,8.019379,6.475128,6.695389,6.12796,5.2229614,4.3179474,3.5063171,5.2037964,7.138321,8.673004,6.166275,8.831009,9.15184,5.2229614,5.0218353,6.688202,5.2564697,5.9555817,5.6299744,5.778412,0.5638428,7.7105255,8.464706,8.754395,5.8598175,8.8094635,7.914032,0.9900055,10.674545,6.9683228,6.803131,7.466324,4.6627045,6.5325775,7.0569153,5.426468,5.364212,-1.1743469,8.275558,4.107254,6.319504,7.7009583,8.821442,7.253235,4.337097,3.5757446,5.1367645,7.205353,5.874176,0.97802734,7.466324,6.5469513,3.8845978,7.8685455,7.6554565,8.036148,7.9044647,7.3753357,8.239655,8.08403,9.293091,7.86615,7.665039,7.071274,6.8725586,5.826294,6.487091,6.166275,6.77919,2.3666687,9.4774475,7.2939453,7.993042,7.277176,8.045715,6.6834106,-0.90141296,5.7185516,5.1607056,5.182251,-1.8997955,7.7967224,8.107971,7.4064636,5.4815216,8.957916,7.6267395,6.803131,9.010574,5.6946106,7.3298492,6.135147,7.62912
32,7.677017,7.914032,0.36750793,7.6267395,7.993042,9.412811,8.505402,7.6458893,6.5637054,6.511032,6.1495056,5.4480133,5.0529633,3.0490265,5.249298,7.083252,8.50061,5.9340363,9.0225525,9.276337,5.2037964,5.0194397,6.537369,4.84227,6.0034637,5.254074,5.649124,1.0474701,7.6985626,8.344986,9.381683,5.5030823,8.905243,8.2994995,-2.5558014,10.265137,7.0569153,7.090439,7.411255,4.605255,6.0968323,6.961151,5.2325287,5.498291,-1.1887207,8.155853,3.822342,5.7664337,7.897278,9.046494,7.475891,5.321121,1.1264801,5.1678925,6.997055,5.4958954,-1.0187225,7.435196,5.15831,1.4401093,7.6746216,7.8015137,8.091202,7.8493958,7.392105,8.1414795,8.170212,8.651459,7.9236145,7.7009583,7.009033,6.6594696,5.754471,6.566101,6.0824738,7.0425415,2.4624329,9.096771,6.8725586,7.8685455,7.162262,7.9714966,6.6594696,-0.23822021,5.838257,3.0514069,5.340271,-2.9939423,7.3585815,8.072052,7.5956116,6.56131,8.953125,7.961914,6.633133,8.766373,5.8047485,7.064102,5.7209473,7.763199
33,7.6985626,7.6937714,-0.015563965,7.9236145,7.727295,9.288315,8.491043,7.246048,6.755249,6.4176636,6.1878204,5.764038,5.6874237,2.6276398,5.220566,7.0856476,8.342606,5.776016,9.058472,9.266754,5.2397156,5.00029,6.439209,4.631592,6.0417786,4.794388,5.6084137,1.5430603,7.7105255,8.155853,9.673782,5.230133,8.902847,8.65863,-2.8694458,9.783905,7.1335297,7.3777313,7.2700043,4.598068,5.869385,6.834259,5.084091,5.455185,0.25978088,7.9547424,3.269287,5.1774597,7.981079,9.187759,7.641098,6.2763977,-4.2485046,5.220566,6.7384796,5.108032,-0.9900055,7.4064636,1.5765839,-0.039505005,7.5094147,7.976288,8.206131,7.8206635,7.411255,8.069656,8.218094,8.0816345,7.969101,7.799118,7.009033,6.5086365,5.7424927,6.652298,6.0585327,7.337036,2.857483,8.833405,6.400894,7.7009583,6.965927,7.878128,6.628357,0.71707153,6.0178223,0.86790466,5.5509644,-2.510315,6.932419,7.9978333,7.672226,7.123947,8.924393,8.2612,6.5158234,8.452728,5.7999573,6.930023,5.4456177,7.823059
34,7.7057343,7.3968964,1.162384,8.098389,7.463928,9.029739,8.376114,6.8438263,6.985092,6.432022,6.185425,6.166275,6.202179,2.2948456,5.072113,7.1574707,8.244431,5.7137604,8.900452,9.106354,5.321121,4.957199,6.4487915,4.574127,6.051346,4.3969574,5.7808075,2.0243073,7.712921,7.9308014,9.628281,4.926071,8.77356,8.977066,-2.309204,9.204514,7.167053,7.679413,7.0138245,4.581314,5.8406525,6.736084,4.9667816,5.261261,1.995575,7.6865845,-0.35313416,4.58609,7.957138,9.166199,7.7009583,7.090439,-4.602844,5.00029,6.4487915,4.712982,0.020355225,7.3466187,0.71707153,0.31723022,7.4016724,8.153458,8.352173,7.854187,7.4328003,8.016983,8.254013,7.811081,8.02417,7.9547424,7.0664825,6.4056854,5.802353,6.731308,6.123169,7.5525055,3.470398,8.763977,5.9029083,7.521393,6.70018,7.815872,6.518219,2.0075378,6.2476654,0.7745209,5.8238983,-0.94210815,6.5325775,7.9044647,7.6315155,7.4256134,8.845383,8.459915,6.4846954,8.10318,5.7137604,6.9994507,5.3426666,7.818268
35,7.428009,7.068878,2.826355,8.12233,7.2005615,8.663422,8.196548,6.494278,7.2316895,6.348236,6.080078,6.5206146,6.534973,2.0362701,4.8518524,7.2388763,8.18219,5.716156,8.593994,8.821442,5.4336395,4.847061,6.5278015,4.6459503,6.0226135,4.0928955,6.0298004,2.4720154,7.672226,7.68898,9.372101,3.5398254,8.49823,9.223663,-1.5837555,8.634689,7.2436676,8.012207,6.6355286,4.526245,5.936432,6.716934,4.873398,5.029022,3.3195648,7.356186,-1.3443451,2.2876587,7.815872,8.972275,7.6865845,7.7775726,-3.5446167,1.1575928,6.044159,3.8606567,1.7346039,7.2700043,1.909378,1.6316528,7.3418274,8.316269,8.464706,7.9116364,7.483078,7.9714966,8.268372,7.854187,8.079239,8.1367035,7.1646576,6.336258,6.015442,6.7767944,6.2763977,7.679413,4.224579,8.778351,5.455185,7.284363,6.376953,7.8278503,6.317108,3.391388,6.4918823,1.5526428,6.0920563,1.4377289,6.185425,7.744049,7.4998474,7.9068604,8.701736,8.555679,6.5756836,7.86615,5.5844727,7.1814117,5.3905487,7.7416534
36,6.9108734,6.3625946,4.392166,8.127121,5.7903748,8.232468,8.0026245,6.2237244,7.4375916,5.740097,5.893326,6.716934,6.712143,1.8567047,4.5837097,7.2628174,8.095993,5.7065887,8.404846,8.491043,5.5485687,4.6746826,6.609192,4.8398895,5.9268494,3.9540253,6.20697,3.0825348,7.5285645,7.439987,9.036911,0.6715698,8.129517,9.357742,-0.5326996,8.167816,7.387314,8.409637,6.1997833,4.07135,5.9555817,6.688202,4.739319,4.7967834,4.203018,6.9683228,0.22865295,-0.38426208,7.5644836,8.629898,7.6027985,8.258804,-1.7561493,0.039505005,2.2517548,-0.63327026,3.8295288,7.1287384,3.8247375,3.221405,7.2987213,8.452728,8.570053,7.92601,7.617157,7.933197,8.287537,7.9667053,8.127121,8.313873,7.344223,6.264435,6.3625946,6.774399,6.4679413,7.732071,5.0170593,8.869324,5.0505676,6.985092,6.0417786,7.8757324,6.072891,4.387375,6.716934,2.6898956,6.3506165,3.9420624,5.953186,7.526169,7.3513947,9.417603,8.481461,8.603561,6.7887573,7.703354,5.4815216,7.4782867,5.5629272,7.598007
37,6.360199,4.473572,5.692215,8.124725,1.5167236,7.763199,7.8517914,6.0226135,7.5405426,4.4017487,5.673065,6.7025757,6.7289124,1.7585449,4.2868195,7.1814117,7.952347,5.2469025,8.270767,8.172607,5.668274,4.4879303,6.6546936,5.0769043,5.754471,4.0905,6.506241,3.937271,7.320282,7.2077484,8.706512,-0.46087646,7.736862,9.400833,0.8750763,7.7464447,7.5668793,8.775955,5.6634827,1.7058716,5.8550262,6.6546936,4.593277,4.5597534,4.593277,6.5325775,2.7928467,0.034713745,7.2388763,8.239655,7.581238,8.526947,0.24301147,2.0458527,-0.6141052,-2.340332,5.8837585,6.063324,5.704193,4.763275,7.2939453,8.558075,8.6466675,7.86615,7.7895355,7.890091,8.328232,7.9188232,8.119934,8.507797,7.6267395,6.1997833,6.7456665,6.70018,6.64032,7.76799,5.7496796,9.108749,4.7177734,6.6905975,5.7448883,7.952347,5.874176,5.0649414,6.874954,3.6260223,6.56131,5.8645935,5.838257,7.313095,7.205353,11.016922,8.208527,8.582016,7.083252,7.4735107,5.242111,7.8517914,5.802353,7.4136505
38,5.8765717,2.4792023,6.487091,8.067261,0.7290344,7.2915497,7.7655945,5.8765717,7.167053,3.8798065,5.455185,6.5158234,6.56131,1.7322083,4.009094,7.0497284,7.775177,4.4807587,7.9236145,7.873337,5.7257385,4.305969,6.64032,5.2828064,5.541382,4.442444,6.9515686,4.1766815,7.1119843,6.9946594,8.400055,-0.41059875,7.4304047,9.410416,2.474411,7.265213,7.727295,9.036911,3.8534698,-0.025131226,5.735321,6.6235657,4.3658295,3.9707794,4.873398,6.099228,4.98114,2.206253,6.87735,7.847,7.6506805,8.57962,2.0889435,4.9141083,-0.18075562,-1.0905609,7.4998474,3.846283,7.2149353,6.1806335,7.3274536,8.639481,8.680176,7.7655945,7.8685455,7.7488403,8.423996,7.763199,8.072052,8.732849,7.9475555,6.1207733,7.0569153,6.5708923,6.767212,7.8086853,6.367386,9.46788,4.4687805,6.3697815,5.55336,8.012207,5.7065887,5.7568665,4.387375,3.9612122,6.77919,6.9946594,5.7927704,7.1407166,7.092819,8.507797,7.993042,8.531738,7.3897095,7.009033,4.909317,8.2157135,6.0848694,7.205353
39,5.359421,2.1918945,6.1519012,7.9308014,2.37146,6.8605957,7.7416534,5.7257385,4.928467,4.818329,5.273239,6.2548523,6.2787933,1.7681274,3.8031921,6.9276276,7.542938,4.0857086,7.6195526,7.6219482,5.7065887,4.0785217,6.5924377,5.5078583,5.340271,3.9851532,5.7137604,4.198242,6.9156494,6.8126984,8.134308,0.1328888,7.3346405,9.352951,3.6978455,6.748062,7.8278503,9.199722,1.624466,0.039505005,5.5437775,6.613983,4.0737305,0.7003021,5.3929443,5.759262,5.8789673,4.732147,6.5325775,7.4136505,7.6698303,8.376114,3.4847565,7.3178864,1.8710785,1.406601,8.491043,2.8790283,8.167816,7.5884247,7.404068,8.699341,8.680176,7.681793,7.842209,7.071274,8.586807,7.5166016,7.9882507,8.965088,8.249222,5.972336,7.210144,6.4128723,6.8366394,7.8517914,6.8174896,9.783905,4.3251343,6.0298004,5.5437775,8.038528,5.55336,6.3889313,1.8830414,4.066559,7.0305786,7.4495544,5.764038,7.068878,7.004242,2.1966858,6.312317,8.493439,7.679413,4.950012,4.538208,8.311478,6.3625946,7.0233917
40,4.5549774,2.874237,5.4144897,7.7847443,4.8255157,6.479904,7.7416534,5.333084,2.8910065,6.3075256,5.141556,6.0178223,5.9675446,1.8662872,3.6715088,6.8055267,7.265213,4.217392,7.4088593,7.418442,5.6084137,3.9228973,6.511032,5.6946106,5.141556,2.074585,3.1615448,4.447235,6.7289124,6.6594696,7.873337,0.88705444,7.428009,9.216476,4.8039703,6.2309113,7.8446045,9.283524,1.3012543,0.58299255,5.2588654,6.6307373,1.5909576,-0.6572113,6.154297,5.692215,5.9867096,6.7767944,6.2189484,6.894104,7.6027985,8.000229,4.660324,8.8884735,4.490326,3.9300842,8.637085,3.6763,8.400055,9.142258,7.5046234,8.69455,8.682571,7.653076,7.712921,5.764038,8.790314,7.308304,7.8685455,9.15184,8.481461,5.8167114,7.241272,6.2548523,6.8558044,7.8852997,7.0617065,9.939529,4.2868195,5.7185516,5.6778564,8.060089,2.2972412,6.637924,2.656372,4.2628784,7.313095,7.253235,5.4647675,7.047333,6.8246765,1.2581635,4.2389374,8.5915985,7.909256,1.1121063,4.035431,7.3418274,6.645111,6.8917084
41,3.1854858,3.8822021,5.0457764,7.6267395,6.8725586,6.056137,7.727295,3.8726196,2.977188,7.593216,5.0146637,5.8454437,5.673065,2.0171204,3.59729,6.6738434,6.9443817,4.7536926,7.3178864,7.2556305,5.4695587,3.786438,6.3817444,5.7927704,4.890167,2.13443,2.2302094,4.8686066,6.5469513,6.5565186,7.624344,1.6340485,5.498291,9.024948,5.857422,5.6946106,7.763199,9.281128,1.6005249,1.4137726,5.048172,6.6810303,-2.407364,0.14006042,6.839035,5.7736206,5.977127,7.8493958,5.380966,6.4176636,7.4854736,7.7344666,6.1447144,9.740814,6.669052,5.8047485,8.445557,5.2660522,8.2612,10.600327,7.60997,8.629898,8.665817,7.7105255,7.4854736,4.9380493,8.965088,7.119156,7.6506805,9.2595825,8.555679,5.716156,7.179016,6.1159973,6.8079224,7.8996735,7.100006,9.941925,4.339493,5.4288483,4.890167,8.076843,-0.89183044,6.518219,3.4368744,4.6028595,7.6075745,6.573288,1.8423462,7.0018463,6.4894867,2.668335,3.5063171,8.706512,8.067261,-0.19273376,2.735382,5.9986725,6.932419,6.839035
42,1.8016357,4.8877716,5.3187256,7.4878693,7.3537903,4.121628,7.6865845,2.37146,4.430481,8.373718,4.8757935,5.735321,5.39534,2.237381,3.4991302,6.525406,6.616379,5.479141,7.3705597,7.107193,5.37619,3.6715088,6.1997833,5.764038,4.5956726,2.8048096,1.5765839,5.1200104,6.4104767,6.5086365,7.3897095,2.2493591,1.241394,8.749619,6.6259613,5.0888824,7.5836334,9.154236,1.940506,2.5917206,5.036209,6.6714478,-2.3738556,1.6938934,7.1526794,5.558136,6.319504,7.981079,3.3028107,6.1399384,7.356186,7.715317,7.648285,10.1214905,7.969101,6.8246765,8.139099,6.71933,8.048111,11.579559,7.7009583,8.505402,8.651459,7.86615,7.1766205,5.182251,9.094376,6.9395905,6.7217255,9.273941,8.507797,5.620392,7.071274,5.989105,6.692993,7.890091,7.0233917,9.793488,4.4687805,5.2037964,2.7688904,8.100784,-0.6141052,6.2476654,3.7169952,5.0218353,7.8134766,5.914871,-0.9636688,6.9515686,6.233307,5.2516785,4.016281,8.699341,8.1367035,0.23582458,-0.28131104,4.9619904,6.980301,6.8558044
43,1.5598297,5.6826477,6.1997833,7.439987,6.6810303,0.89663696,7.641098,2.6060944,6.238098,8.531738,4.7489014,5.637146,5.194229,2.565384,3.4201202,6.360199,6.343445,6.288376,7.5237885,6.9515686,5.3139343,3.4488525,5.948395,5.6084137,4.265274,3.4560394,1.3730774,5.1966248,6.3266754,6.5206146,7.1167603,2.8670654,1.3323822,8.352173,6.932419,4.691437,7.3274536,8.977066,2.4648285,3.7984009,4.9045258,6.5708923,-0.6428375,3.391388,6.9276276,5.230133,6.973114,7.791931,2.261322,5.7999573,7.2604218,7.858963,8.574844,10.241196,8.232468,7.052124,8.000229,7.7296906,7.847,11.871658,7.744049,8.3545685,8.620331,8.107971,6.8414307,6.0130463,9.214096,6.7767944,5.7113647,9.214096,8.41922,5.5006866,6.9707184,5.912491,6.5445557,7.870941,6.901291,9.3984375,4.6459503,5.2756195,2.2206268,8.1414795,0.18077087,6.1686707,4.0497894,5.3354797,7.839813,5.6084137,0.015563965,6.8725586,6.1255646,8.127121,5.0338135,8.558075,8.139099,1.8255768,-2.8694458,4.186264,6.1686707,6.908478
